date,team,points,assists,biggest lead,blocks,defensive rebounds,fast break points,field goals attempted,field goals made,fouls,free throws attempted,free throws made,game number,lead changes,losses,margin,margin after the first,margin after the third,margin at the half,matchup losses,matchup wins,offensive rebounds,playoffs,points in the paint,rebounds,rest,site,site streak,steals,streak,team rebounds,three pointers attempted,three pointers made,times tied,total,turnovers,wins,o:team,o:points,o:assists,o:biggest lead,o:blocks,o:defensive rebounds,o:fast break points,o:field goals attempted,o:field goals made,o:fouls,o:free throws attempted,o:free throws made,o:losses,margin,o:margin after the first,o:margin after the third,o:margin at the half,o:matchup losses,o:matchup wins,o:offensive rebounds,o:points in the paint,o:rebounds,o:rest,o:site,o:site streak,o:steals,o:streak,o:team rebounds,o:three pointers attempted,o:three pointers made,o:turnovers,o:wins,season
20160225,Suns,106,16,8,4,29,17,98,42,29,23,13,58,2,43,-10,-5,-19,-21,1,0,21,0,60,50,2,home,-1,10,-12,10,27,9,3,208.0,20,14,Nets,116,21,25,8,33,23,75,37,22,42,34,42,-10,5,19,21,0,1,9,54,42,1,away,-1,12,-2,10,18,8,17,15,2015
20160225,Trailblazers,105,22,21,3,29,9,80,37,30,22,18,58,6,27,-14,6,7,15,1,2,11,0,26,40,1,home,4,4,6,3,35,13,2,221.5,21,30,Rockets,119,26,14,5,34,16,82,44,25,35,21,29,-14,-6,-7,-15,2,1,12,62,46,1,away,-4,14,-1,10,29,10,16,28,2015
20160226,Hawks,103,28,18,12,35,20,89,37,21,24,22,59,2,27,15,5,12,7,0,2,13,0,48,48,3,home,3,14,-3,4,34,7,3,208.0,11,31,Bulls,88,19,1,2,32,6,88,32,20,22,19,26,15,-5,-12,-7,2,0,17,30,49,1,away,3,3,3,12,20,5,20,30,2015
20160226,Kings,107,19,8,3,31,10,78,34,23,37,27,57,26,32,-10,0,-15,3,2,1,13,0,32,44,1,home,1,6,-1,12,24,12,13,219.0,16,24,Clippers,117,18,20,4,30,10,89,43,27,26,22,20,-10,0,15,-3,1,2,11,38,41,1,away,4,6,-1,7,29,9,8,37,2015
20160226,Knicks,108,18,24,4,40,11,80,37,15,36,30,60,1,35,13,9,13,18,2,0,11,0,42,51,1,home,-1,7,-2,6,16,4,0,208.0,11,24,Magic,95,24,5,1,32,9,93,39,24,16,11,31,13,-9,-13,-18,0,2,15,42,47,0,away,1,6,-1,4,27,6,12,25,2015
20160226,Lakers,95,14,2,3,27,8,78,32,14,39,26,60,1,48,-17,-7,-19,-17,2,0,11,0,46,38,1,home,-3,9,-7,12,23,5,2,211.0,7,11,Grizzlies,112,24,29,7,37,23,85,43,26,15,13,23,-17,7,19,17,0,2,10,50,47,1,away,1,6,1,6,32,13,13,33,2015
20160226,Mavericks,122,25,6,1,35,10,88,45,25,27,21,59,5,28,6,-8,-4,-12,0,1,10,0,52,45,1,home,2,9,-1,10,29,11,6,209.5,14,30,Nuggets,116,18,23,3,31,15,93,43,26,31,21,35,6,8,4,12,1,0,18,54,49,1,away,-1,7,1,5,29,9,15,23,2015
20160226,Pacers,95,19,3,3,42,7,85,35,20,24,21,58,10,26,-1,-3,-7,-3,1,0,10,0,36,52,1,home,1,8,1,7,19,4,3,203.5,14,31,Hornets,96,23,14,7,32,5,83,36,21,19,13,27,-1,3,7,3,0,1,6,32,38,1,away,-4,8,-1,9,28,11,14,29,2015
20160226,Raptors,99,18,3,0,29,3,73,37,23,26,19,57,5,18,2,-10,-9,-4,1,1,5,0,50,34,1,home,1,6,3,9,17,6,8,206.5,11,38,Cavaliers,97,21,14,0,29,6,74,35,26,21,15,15,2,10,9,4,1,1,10,34,39,1,away,2,4,1,6,24,12,14,41,2015
20160226,Seventysixers,94,21,9,5,34,16,82,35,19,21,16,58,11,49,-9,5,-4,4,1,0,7,0,44,41,1,home,-1,10,-6,7,25,8,8,216.0,11,8,Wizards,103,24,10,8,38,29,94,40,19,17,16,30,-9,-5,4,-4,0,1,17,48,55,1,away,-1,7,-1,4,23,7,11,26,2015
20160227,Bucks,91,21,3,7,32,10,78,38,23,12,8,59,3,34,-11,-10,-7,-10,1,1,12,0,48,44,1,home,-1,3,-1,6,12,7,2,202.5,21,24,Pistons,102,24,16,2,29,11,88,37,18,24,16,29,-11,10,7,10,1,1,17,34,46,2,away,1,13,2,7,30,12,10,29,2015
20160227,Bulls,95,33,7,6,40,2,94,39,21,12,10,58,4,27,-8,0,-6,-10,0,1,10,0,40,50,0,home,-1,4,-1,3,22,7,2,209.5,9,30,Trailblazers,103,20,15,7,39,19,87,38,17,27,22,28,-8,0,6,10,1,0,8,44,47,1,away,5,6,-1,11,21,5,10,30,2015
20160227,Celtics,101,26,12,6,36,14,96,39,19,22,18,60,10,25,12,-8,2,-3,0,1,12,0,58,48,1,home,1,12,1,9,16,5,9,211.0,11,34,Heat,89,19,12,12,40,5,87,36,19,23,16,25,12,8,-2,3,1,0,14,44,54,2,away,3,7,-1,8,13,1,18,32,2015
20160227,Jazz,96,14,8,9,32,12,89,37,19,25,17,58,11,29,-2,2,-9,-5,0,1,16,0,56,48,1,home,2,11,-1,9,20,5,4,196.5,21,28,Nets,98,23,13,2,37,23,84,40,21,17,11,42,-2,-2,9,5,1,0,8,54,45,1,away,-2,12,1,8,14,7,19,16,2015
20160227,Pelicans,110,22,14,4,35,27,84,39,24,26,22,58,6,34,-2,1,10,11,0,2,7,0,42,42,1,home,1,9,1,7,27,10,4,219.0,15,23,Timberwolves,112,28,7,5,37,11,84,42,21,30,23,40,-2,-1,-10,-11,2,0,7,50,44,2,away,-1,9,-1,5,15,5,11,18,2015
20160227,Rockets,94,19,0,4,30,25,84,35,27,22,16,59,0,29,-10,-15,-19,-20,2,1,9,0,50,39,1,home,-5,5,1,8,25,8,0,213.5,14,29,Spurs,104,24,31,4,36,10,76,37,21,28,22,9,-10,15,19,20,1,2,7,36,43,1,away,-7,4,4,10,19,8,13,49,2015
20160227,Suns,111,19,12,3,40,14,80,37,28,35,25,59,4,44,5,7,10,8,1,0,16,0,42,56,1,home,1,4,-13,9,32,12,4,208.0,18,14,Grizzlies,106,15,1,4,27,12,80,32,26,42,36,23,5,-7,-10,-8,0,1,7,38,34,0,away,-1,11,2,8,20,6,8,34,2015
20160227,Thunder,118,23,14,4,46,18,96,46,21,26,17,59,3,17,-3,10,5,11,1,0,16,0,60,62,1,home,-2,6,-1,14,26,9,4,233.5,22,41,Warriors,121,25,3,7,28,15,95,45,22,25,17,5,-3,-10,-5,-11,0,1,4,40,32,1,away,-6,15,4,9,32,14,11,52,2015
20160228,Hawks,87,29,24,5,42,11,77,38,19,5,3,60,0,27,11,16,11,14,1,2,6,0,40,48,1,home,4,4,1,6,17,8,1,201.5,15,32,Hornets,76,16,0,4,31,6,81,27,12,23,15,27,11,-16,-11,-14,2,1,10,22,41,1,away,-5,7,1,8,32,7,6,30,2015
20160228,Knicks,81,16,0,9,27,7,87,32,23,12,11,61,0,35,-17,-4,-4,-5,2,1,12,0,30,39,1,home,1,8,1,2,15,6,0,197.5,11,25,Heat,98,25,19,4,42,13,84,40,18,21,17,26,-17,4,4,5,1,2,12,54,54,0,away,-1,9,-2,9,8,1,15,32,2015
20160228,Magic,130,28,29,6,27,16,86,49,27,25,22,58,0,32,14,14,15,26,1,2,6,0,52,33,1,home,-1,9,-2,6,16,10,0,214.0,12,25,Seventysixers,116,20,0,7,31,14,77,41,21,37,29,50,14,-14,-15,-26,2,1,3,58,34,1,away,1,6,-7,11,22,5,17,8,2015
20160228,Mavericks,128,34,31,6,35,27,89,47,26,21,21,60,0,28,27,15,25,11,0,2,8,0,56,43,1,home,3,9,1,4,36,13,0,213.0,8,31,Timberwolves,101,19,0,3,30,25,90,34,17,37,26,40,27,-15,-25,-11,2,0,23,42,53,0,away,-2,5,1,9,23,7,15,19,2015
20160228,Pacers,102,21,3,5,33,12,93,40,17,25,19,59,6,27,-9,-12,-10,-11,1,0,19,0,34,52,1,home,2,7,-1,3,14,3,5,209.0,9,31,Trailblazers,111,19,21,6,37,7,81,41,20,21,15,28,-9,12,10,11,0,1,8,32,45,0,away,-1,4,1,5,24,14,12,31,2015
20160228,Pistons,114,28,26,1,31,7,71,41,20,27,20,60,10,29,13,-2,17,0,2,0,7,0,44,38,0,home,-1,2,3,8,23,12,6,202.5,10,30,Raptors,101,21,9,1,24,8,80,39,24,18,13,18,13,2,-17,0,0,2,8,38,32,1,away,2,5,4,5,21,10,5,39,2015
20160228,Wizards,113,28,30,2,39,13,79,39,26,34,24,58,3,30,14,7,26,9,1,1,6,0,42,45,1,home,-2,6,1,9,31,11,1,206.5,13,27,Cavaliers,99,20,7,2,33,14,80,32,26,30,26,16,14,-7,-26,-9,1,1,6,34,39,1,away,-1,6,-1,9,29,9,14,41,2015
20160229,Bucks,128,30,15,4,32,17,81,48,24,33,24,60,12,35,7,6,0,1,1,0,10,0,60,42,1,home,1,12,-2,9,15,8,6,215.5,17,24,Rockets,121,30,7,0,25,22,87,41,24,35,24,30,7,-6,0,-1,0,1,16,46,41,1,away,1,12,-1,7,35,15,16,29,2015
20160229,Cavaliers,100,22,4,2,31,10,83,35,15,25,21,59,25,17,4,-1,1,1,0,2,9,0,46,40,0,home,-2,4,-2,14,29,9,17,202.0,11,41,Pacers,96,23,6,11,27,14,80,37,23,15,14,28,4,1,-1,-1,2,0,9,42,36,0,away,3,8,-2,6,18,8,11,31,2015
20160229,Celtics,100,27,5,13,36,25,84,37,18,29,20,61,10,25,5,-6,-1,-3,1,0,11,0,44,47,1,home,2,6,2,11,18,6,5,204.0,9,35,Jazz,95,23,13,4,37,4,101,38,21,17,12,30,5,6,1,3,0,1,15,46,52,1,away,3,6,-2,14,24,7,9,28,2015
20160229,Clippers,105,22,11,4,39,16,83,41,22,16,14,59,11,20,10,2,2,6,0,1,8,0,46,47,2,home,-1,8,1,2,23,9,13,211.5,11,38,Nets,95,25,8,3,33,15,77,32,19,33,23,42,10,-2,-2,-6,1,0,11,40,44,1,away,-3,10,2,6,19,8,13,17,2015
20160229,Kings,116,28,7,0,24,17,107,48,16,19,13,58,5,33,-15,-4,-10,-8,1,1,22,0,72,46,2,home,2,11,-2,5,25,7,0,227.5,10,24,Thunder,131,28,23,3,37,16,82,47,23,26,23,18,-15,4,10,8,1,1,10,38,47,1,away,1,7,-2,5,34,14,21,41,2015
20160229,Nuggets,96,27,2,4,32,7,75,40,26,10,8,60,14,36,-7,-3,0,-1,2,0,8,0,48,40,2,home,-2,3,-1,5,25,8,13,205.0,19,23,Grizzlies,103,27,8,4,23,10,75,36,16,36,28,24,-7,3,0,1,0,2,4,46,27,1,away,-2,7,-1,12,20,3,8,34,2015
20160229,Wizards,116,25,14,6,39,19,89,43,17,31,24,59,7,30,8,4,-3,12,0,2,14,0,58,53,0,home,1,6,2,11,20,6,2,215.0,15,28,Seventysixers,108,27,8,4,26,15,89,43,27,21,12,51,8,-4,3,-12,2,0,6,54,32,0,away,-1,8,-8,12,32,10,11,8,2015
20160301,Heat,129,28,22,11,34,17,77,52,23,25,19,60,5,26,18,6,13,3,0,1,4,0,74,38,1,home,-2,5,1,10,12,6,7,201.0,15,33,Bulls,111,20,2,2,21,11,90,41,22,26,18,28,18,-6,-13,-3,1,0,8,48,29,2,away,1,10,-2,11,23,11,9,30,2015
20160301,Hornets,126,27,43,6,43,20,93,45,21,27,23,59,1,28,34,17,37,26,1,0,15,0,48,58,1,home,-6,8,-1,7,27,13,1,209.5,12,30,Suns,92,14,4,2,29,19,91,33,22,27,20,44,34,-17,-37,-26,0,1,13,42,42,2,away,2,5,1,10,27,6,11,15,2015
20160301,Knicks,85,11,7,4,38,3,88,33,17,18,13,62,7,36,-19,-2,-13,-8,0,1,8,0,34,46,1,home,2,4,-1,6,21,6,8,208.0,8,25,Trailblazers,104,17,21,7,46,11,88,37,18,20,18,28,-19,2,13,8,1,0,9,34,55,1,away,-2,5,2,6,30,12,7,32,2015
20160301,Lakers,107,22,12,4,38,20,83,41,22,21,14,61,5,49,6,5,5,8,0,1,8,0,50,46,3,home,1,5,-8,5,26,11,4,212.0,13,11,Nets,101,28,6,4,33,22,89,39,19,27,18,43,6,-5,-5,-8,1,0,11,64,44,0,away,-4,8,-1,13,18,5,7,17,2015
20160301,Mavericks,121,27,21,4,30,6,77,43,19,31,26,61,3,28,13,8,15,8,1,0,6,0,46,36,1,home,4,7,2,7,19,9,5,214.0,15,32,Magic,108,29,10,4,27,26,91,41,29,20,17,32,13,-8,-15,-8,0,1,18,42,45,1,away,1,11,1,4,30,9,16,26,2015
20160301,Warriors,109,28,14,3,33,18,103,41,22,17,15,59,13,5,4,6,5,11,0,1,18,0,52,51,2,home,-7,11,5,11,36,12,7,215.0,11,53,Hawks,105,25,3,5,35,14,80,37,17,24,19,27,4,-6,-5,-11,1,0,7,36,42,1,away,5,9,2,8,33,12,17,33,2015
20160302,Bucks,99,14,3,1,31,22,76,34,21,32,28,61,4,35,-5,0,-10,-10,1,1,6,0,50,37,1,home,2,8,1,4,14,3,7,204.0,12,25,Pacers,104,28,19,6,37,12,80,38,23,26,18,29,-5,0,10,10,1,1,12,48,49,1,away,-1,7,-3,6,20,10,14,31,2015
20160302,Celtics,116,20,28,8,38,30,107,43,16,24,23,62,11,25,23,-3,24,6,0,0,19,0,60,57,1,home,3,9,3,9,26,7,6,218.0,5,36,Trailblazers,93,15,12,7,36,11,84,34,21,20,14,28,23,3,-24,-6,0,0,12,34,48,0,away,-3,4,3,7,29,11,14,33,2015
20160302,Clippers,103,26,5,3,33,11,98,40,13,21,14,60,4,20,5,-13,-17,-20,1,0,12,0,48,45,1,home,1,11,2,11,31,9,3,218.0,6,39,Thunder,98,22,22,8,45,27,98,39,21,11,10,18,5,13,17,20,0,1,18,44,63,1,away,-1,3,1,6,35,10,17,42,2015
20160302,Grizzlies,104,20,21,4,23,15,79,35,23,33,29,60,8,24,6,3,5,16,0,2,14,0,54,37,1,home,-3,13,1,6,18,5,5,214.5,19,35,Kings,98,31,3,3,28,12,82,39,29,20,11,34,6,-3,-5,-16,2,0,16,34,44,1,away,3,7,-3,13,26,9,24,24,2015
20160302,Magic,102,25,22,6,51,19,97,39,14,22,17,60,2,33,13,10,17,10,1,0,8,0,42,59,0,home,-1,5,-1,9,21,7,2,213.0,10,26,Bulls,89,24,1,2,43,12,99,38,17,11,7,29,13,-10,-17,-10,0,1,5,36,48,0,away,-1,6,-3,12,19,6,7,30,2015
20160302,Nuggets,117,22,12,6,35,27,78,38,20,38,29,61,18,37,10,-2,1,-3,1,1,7,0,38,42,1,home,1,3,-2,16,23,12,14,212.5,11,23,Lakers,107,19,5,4,25,10,79,35,25,32,26,49,10,2,-1,3,1,1,6,34,31,0,away,2,7,1,10,31,11,6,12,2015
20160302,Raptors,104,12,12,5,35,20,80,40,18,21,18,59,11,19,10,-2,11,3,1,0,10,0,56,45,2,home,-1,7,-1,7,22,6,9,193.5,9,39,Jazz,94,21,12,6,23,7,83,37,21,16,10,31,10,2,-11,-3,0,1,10,42,33,1,away,-1,6,-3,10,26,10,9,28,2015
20160302,Rockets,100,20,5,9,43,27,81,36,14,38,25,61,20,31,5,-3,0,1,1,2,8,0,58,51,1,home,-1,15,-2,11,34,3,8,221.5,21,29,Pelicans,95,24,9,3,37,16,90,36,28,13,9,35,5,3,0,-1,2,1,6,30,43,3,away,2,10,-1,11,36,14,22,23,2015
20160302,Seventysixers,99,23,6,5,31,17,85,34,24,26,18,61,9,52,-20,-3,-9,-8,1,0,7,0,28,38,1,home,-2,8,-9,11,33,13,9,209.5,14,8,Hornets,119,20,23,7,42,9,81,40,21,35,29,28,-20,3,9,8,0,1,8,40,50,0,away,1,9,1,7,25,10,12,31,2015
20160302,Spurs,97,25,17,6,36,8,84,43,20,9,8,60,11,9,16,2,14,1,0,1,5,0,46,41,3,home,-8,8,5,2,14,3,3,201.0,8,50,Pistons,81,19,6,1,35,8,78,31,13,23,13,29,16,-2,-14,-1,1,0,7,42,42,2,away,1,3,4,14,18,6,15,31,2015
20160302,Timberwolves,98,17,12,2,36,17,75,32,20,34,29,61,7,41,-6,3,-8,-6,0,0,9,0,30,45,2,home,-3,8,-1,7,14,5,7,219.5,19,19,Wizards,104,25,14,3,31,15,84,42,22,13,9,30,-6,-3,8,6,0,0,5,50,36,1,away,2,8,3,6,29,11,17,29,2015
20160303,Heat,108,25,21,8,41,8,83,40,25,25,19,61,0,26,16,8,16,14,0,1,7,0,52,48,1,home,1,5,2,11,17,9,0,209.0,12,34,Suns,92,12,0,2,32,15,82,33,24,27,21,45,16,-8,-16,-14,1,0,6,42,38,1,away,-1,7,-1,7,22,5,9,15,2015
20160303,Mavericks,101,25,5,3,34,19,94,45,25,6,4,62,13,28,-3,5,-4,-5,1,1,13,0,64,47,1,home,5,5,3,5,29,7,12,221.0,15,33,Kings,104,23,14,4,34,27,80,42,14,24,13,35,-3,-5,4,5,1,1,9,56,43,0,away,-1,8,-4,5,25,7,13,24,2015
20160303,Pelicans,86,23,7,4,34,10,89,35,13,8,8,60,15,36,-8,4,0,1,1,1,7,0,30,41,0,home,-1,6,-2,4,24,8,11,207.0,11,23,Spurs,94,27,9,10,44,7,81,36,11,15,14,9,-8,-4,0,-1,1,1,5,20,49,0,away,1,8,6,6,21,8,11,51,2015
20160303,Warriors,121,33,17,3,36,20,87,47,20,21,16,60,15,5,15,1,-1,2,0,2,4,0,56,40,1,home,1,11,6,6,34,11,15,228.0,8,54,Thunder,106,22,9,4,35,25,86,40,18,27,22,19,15,-1,1,-2,2,0,11,58,46,0,away,-2,3,-1,4,20,4,14,42,2015
20160304,Bucks,116,24,27,6,28,29,83,43,19,20,16,62,9,36,15,-6,17,6,0,1,9,0,44,37,1,home,3,13,-1,8,24,14,5,214.0,18,25,Timberwolves,101,25,10,5,28,16,87,42,22,14,10,42,15,6,-17,-6,1,0,15,58,43,1,away,1,9,-2,5,22,7,25,19,2015
20160304,Cavaliers,108,24,30,5,39,12,90,42,19,16,12,60,2,17,25,4,20,17,2,1,8,0,46,47,3,home,1,9,1,6,27,12,3,209.0,9,42,Wizards,83,14,2,5,37,9,81,32,19,24,16,30,25,-4,-20,-17,1,2,10,34,47,1,away,-1,2,4,9,20,3,16,30,2015
20160304,Celtics,105,20,5,2,38,30,90,41,14,25,19,63,11,25,1,-4,-6,-5,1,2,13,0,60,51,1,home,4,8,4,10,20,4,15,210.0,8,37,Knicks,104,22,11,3,35,4,92,42,18,14,11,37,1,4,6,5,2,1,10,32,45,2,away,3,4,-2,2,23,9,10,25,2015
20160304,Grizzlies,94,14,10,5,33,9,81,37,22,19,16,61,9,24,6,-9,-5,10,2,0,9,0,58,42,1,home,1,8,2,8,18,4,6,192.0,11,36,Jazz,88,21,14,5,33,14,75,32,18,29,19,32,6,9,5,-10,0,2,12,40,45,1,away,-2,6,-4,5,19,5,17,28,2015
20160304,Hornets,108,20,11,9,34,9,79,38,19,23,19,61,9,28,7,1,-2,5,0,2,7,0,42,41,1,home,-1,4,2,9,31,13,7,201.5,11,32,Pacers,101,23,7,4,34,8,90,37,24,21,18,29,7,-1,2,-5,2,0,12,36,46,1,away,-2,10,1,5,28,9,10,32,2015
20160304,Lakers,77,19,3,1,29,2,85,29,16,20,14,63,8,50,-29,-7,-15,-18,1,0,17,0,34,46,1,home,-1,5,-1,9,27,5,2,204.0,10,12,Hawks,106,31,31,8,36,27,68,37,18,26,19,28,-29,7,15,18,0,1,3,38,39,2,away,-1,6,-1,6,28,13,10,33,2015
20160304,Magic,84,20,3,3,35,17,101,35,31,14,7,61,8,33,-18,0,-18,-8,1,0,15,0,36,50,1,home,1,12,1,8,27,7,13,214.5,14,27,Suns,102,18,24,5,49,17,78,35,16,39,27,46,-18,0,18,8,0,1,8,44,57,0,away,-2,8,-2,13,14,5,18,15,2015
20160304,Nuggets,120,28,8,6,33,26,96,46,20,25,22,62,17,37,-1,-6,0,-6,1,0,17,0,70,50,1,home,2,8,1,9,26,6,13,208.5,15,24,Nets,121,32,11,4,26,6,91,46,21,21,16,44,-1,6,0,6,0,1,8,46,34,2,away,-5,5,-2,10,22,13,13,17,2015
20160304,Raptors,117,12,15,4,29,11,67,34,30,54,43,60,9,19,2,1,13,6,0,1,9,0,50,38,1,home,1,5,1,11,12,6,12,208.5,13,40,Trailblazers,115,14,3,3,26,9,83,39,35,35,26,29,2,-1,-13,-6,1,0,10,40,36,1,away,-4,5,-1,12,27,11,11,33,2015
20160304,Seventysixers,102,21,3,5,29,22,95,36,27,27,21,62,2,53,-10,-11,-7,-10,1,0,15,0,36,44,1,home,1,12,-10,8,31,9,2,209.0,8,8,Heat,112,24,18,5,39,13,88,39,19,36,29,26,-10,11,7,10,0,1,16,50,55,0,away,2,7,3,14,16,5,16,35,2015
20160305,Bulls,108,28,18,4,41,24,79,36,21,34,27,61,4,30,8,6,8,12,0,0,12,0,42,53,2,home,-2,8,-4,10,21,9,8,215.5,25,30,Rockets,100,22,3,3,29,19,87,35,27,30,21,31,8,-6,-8,-12,0,0,11,40,40,2,away,1,17,1,8,35,9,18,30,2015
20160305,Cavaliers,120,27,17,4,32,14,82,42,21,34,26,61,8,17,17,-13,8,1,1,1,15,0,52,47,0,home,2,8,2,8,30,10,4,211.5,15,43,Celtics,103,17,18,1,27,6,80,37,22,27,19,25,17,13,-8,-1,1,1,10,34,37,0,away,5,8,5,7,23,10,14,38,2015
20160305,Clippers,97,22,17,10,35,14,79,34,20,28,17,61,11,20,-10,12,-1,5,0,1,6,0,36,41,2,home,2,10,3,7,32,12,8,201.0,18,40,Hawks,107,26,12,3,43,13,89,40,26,20,17,28,-10,-12,1,-5,1,0,10,48,53,0,away,-2,9,1,7,27,10,18,34,2015
20160305,Knicks,102,19,21,5,39,8,79,42,14,18,14,64,3,38,13,1,9,15,1,1,8,0,46,47,0,home,-1,4,-3,5,16,4,5,199.5,10,25,Pistons,89,13,3,1,28,7,92,36,21,15,11,30,13,-1,-9,-15,1,1,14,50,42,2,away,-1,6,-1,7,26,6,9,31,2015
20160305,Pelicans,94,25,2,5,26,4,92,38,27,11,9,61,2,37,-12,-9,-14,-6,1,2,6,0,44,32,1,home,1,6,-3,9,19,9,4,198.0,8,23,Jazz,106,23,18,10,43,6,78,37,17,27,26,33,-12,9,14,6,2,1,10,46,53,0,away,-3,4,-5,4,20,6,14,28,2015
20160305,Spurs,104,31,19,5,35,9,81,40,21,19,16,62,4,9,10,7,19,3,0,2,11,0,48,46,1,home,-1,6,7,7,23,8,2,210.5,21,52,Kings,94,21,1,4,26,29,81,37,19,21,14,35,10,-7,-19,-3,2,0,7,58,33,1,away,-2,13,1,9,16,6,19,25,2015
20160305,Timberwolves,132,36,23,8,26,19,76,52,26,22,18,63,0,43,14,7,18,17,0,1,4,0,52,30,0,home,-1,8,-3,4,18,10,2,212.5,12,19,Nets,118,19,0,4,20,15,92,45,21,26,19,44,14,-7,-18,-17,1,0,17,62,37,0,away,-6,7,1,11,26,9,15,18,2015
20160305,Wizards,99,25,14,4,32,19,89,39,21,24,15,62,15,31,-1,6,2,8,1,1,14,0,42,46,0,home,-2,7,-1,15,15,6,7,206.5,16,30,Pacers,100,14,4,4,32,4,83,37,28,20,19,30,-1,-6,-2,-8,1,1,10,40,42,0,away,-3,8,-1,3,21,7,12,32,2015
20160306,Bucks,96,22,0,6,29,29,90,34,24,30,25,63,0,36,-8,-20,-5,-16,1,0,14,0,36,43,1,home,4,17,1,6,19,3,0,218.0,10,26,Thunder,104,27,21,8,41,15,75,32,23,43,33,20,-8,20,5,16,0,1,13,36,54,2,away,-3,5,-2,11,25,7,21,42,2015
20160306,Grizzlies,100,17,6,3,26,16,80,32,27,33,26,62,9,24,-9,0,-11,6,1,1,12,0,42,38,1,home,2,6,3,6,22,10,10,206.5,10,37,Suns,109,24,13,3,37,20,71,37,23,30,23,46,-9,0,11,-6,1,1,10,38,47,1,away,-3,3,1,5,28,12,15,16,2015
20160306,Heat,103,16,8,10,38,9,81,36,18,30,23,63,12,26,5,5,0,-2,0,2,13,0,40,51,1,home,-1,7,4,12,14,8,12,210.5,12,36,Seventysixers,98,20,6,7,28,3,85,37,21,22,13,54,5,-5,0,2,2,0,12,40,40,1,away,2,5,-11,6,31,11,11,8,2015
20160306,Lakers,112,23,23,6,32,17,87,41,24,22,21,64,7,51,17,1,11,11,3,0,9,0,52,41,1,home,1,12,-2,8,24,9,6,220.5,11,12,Warriors,95,32,5,3,32,20,92,37,20,21,17,5,17,-1,-11,-11,0,3,17,58,49,2,away,2,5,7,8,30,4,20,55,2015
20160306,Nuggets,116,25,9,5,41,17,107,44,25,25,19,63,15,38,2,3,-2,7,2,0,17,0,56,58,1,home,3,8,-1,13,26,9,14,210.5,11,24,Mavericks,114,29,9,8,38,3,93,41,19,20,16,29,2,-3,2,-7,0,2,8,38,46,2,away,6,5,-1,8,41,16,12,33,2015
20160306,Pistons,123,22,23,1,35,13,84,44,23,28,23,63,0,31,20,14,10,7,0,1,10,0,42,45,0,home,-2,7,-2,7,22,12,2,207.0,12,31,Trailblazers,103,18,0,0,28,12,78,35,23,23,22,30,20,-14,-10,-7,1,0,3,36,31,1,away,-5,8,-2,6,31,11,13,33,2015
20160306,Raptors,107,27,18,6,35,20,77,37,24,27,21,61,5,19,-6,4,8,10,0,0,7,0,40,42,1,home,2,8,2,12,33,12,5,214.0,15,41,Rockets,113,27,7,4,29,16,78,38,21,37,24,32,-6,-4,-8,-10,0,0,8,42,37,0,away,-1,9,-1,8,30,13,10,30,2015
20160307,Bulls,100,35,13,11,38,12,78,39,18,15,12,62,2,30,10,9,4,7,1,1,6,0,42,44,1,home,1,5,1,5,25,10,0,210.5,18,31,Bucks,90,24,3,5,30,6,91,36,19,17,11,37,10,-9,-4,-7,1,1,18,42,48,0,away,5,7,-1,6,18,7,11,26,2015
20160307,Cavaliers,103,23,1,7,36,18,80,36,22,29,24,62,4,17,-3,-8,-8,-9,0,1,13,0,52,49,1,home,3,9,3,11,29,7,2,203.0,25,44,Grizzlies,106,23,14,8,26,24,86,41,26,22,18,25,-3,8,8,9,1,0,9,54,35,0,away,3,16,-1,3,20,6,16,37,2015
20160307,Hornets,108,20,16,7,36,7,90,41,17,17,14,62,9,28,5,5,7,-2,0,1,6,0,36,42,2,home,1,8,3,9,30,12,9,213.5,13,33,Timberwolves,103,22,5,6,38,24,80,39,19,24,21,43,5,-5,-7,2,1,0,5,54,43,1,away,1,10,1,2,15,4,15,20,2015
20160307,Mavericks,90,15,7,1,39,13,81,30,19,32,26,64,16,30,-19,1,-15,2,1,1,12,0,32,51,0,home,-1,5,-2,5,25,4,18,210.0,15,33,Clippers,109,18,32,7,42,28,83,39,25,29,19,21,-19,-1,15,-2,1,1,6,30,48,1,away,3,10,-1,7,32,12,9,40,2015
20160307,Pacers,99,19,16,7,40,16,78,32,18,30,28,64,1,30,8,12,11,13,1,0,8,0,28,48,1,home,-4,5,1,6,16,7,0,196.0,9,33,Spurs,91,15,4,6,34,4,96,34,19,22,19,9,8,-12,-11,-13,0,1,18,44,52,1,away,1,5,8,7,28,4,8,53,2015
20160307,Pelicans,115,23,8,6,33,12,94,45,21,26,18,62,8,38,3,2,-6,-13,0,2,10,0,56,43,1,home,2,17,-4,7,25,7,7,220.0,17,23,Kings,112,27,17,1,38,12,83,41,25,27,23,36,3,-2,6,13,2,0,6,48,44,1,away,-3,12,-1,9,25,7,22,25,2015
20160307,Warriors,119,27,19,7,40,29,84,42,26,27,19,62,7,6,6,13,17,13,0,1,10,0,50,50,0,home,-1,13,-1,6,35,16,2,225.5,24,55,Magic,113,24,3,3,33,25,90,40,21,34,28,34,6,-13,-17,-13,1,0,9,40,42,2,away,2,14,-1,8,21,5,15,27,2015
